CMDLINE C:\Users\derfu\anaconda3\python.exe ./egd/simulation.py --player0 DeepQAgent --player1 Simple --player2 Random --player3 Simple --games 200 --verbose 0 --loadmodel 0 --savemodel 1 --inference 0
MEM 177.574219 1606948567.9465
MEM 184.339844 1606948568.0609
MEM 181.421875 1606948568.1719
MEM 180.816406 1606948568.2791
MEM 184.710938 1606948568.3798
MEM 171.921875 1606948568.4947
MEM 184.210938 1606948568.5949
MEM 177.429688 1606948568.6952
MEM 171.335938 1606948568.8042
MEM 181.785156 1606948568.9232
MEM 183.906250 1606948569.0282
MEM 183.691406 1606948569.1402
MEM 173.347656 1606948569.2502
MEM 182.570312 1606948569.3622
MEM 177.238281 1606948569.4742
MEM 179.890625 1606948569.5862
MEM 167.531250 1606948569.6972
MEM 170.750000 1606948569.7980
MEM 176.089844 1606948569.8983
MEM 183.304688 1606948569.9986
MEM 178.203125 1606948570.0989
MEM 183.031250 1606948570.1991
MEM 178.285156 1606948570.3005
MEM 173.597656 1606948570.4010
MEM 183.207031 1606948570.5223
MEM 183.113281 1606948570.6253
MEM 177.808594 1606948570.7368
MEM 179.300781 1606948570.8451
MEM 183.687500 1606948570.9543
MEM 182.984375 1606948571.0701
MEM 178.484375 1606948571.1737
MEM 182.199219 1606948571.2803
MEM 182.988281 1606948571.3909
MEM 180.792969 1606948571.4919
MEM 184.343750 1606948571.5950
MEM 184.492188 1606948571.7465
MEM 178.738281 1606948571.8555
MEM 180.070312 1606948571.9564
MEM 179.824219 1606948572.0573
MEM 181.851562 1606948572.1583
MEM 184.031250 1606948572.2593
MEM 179.449219 1606948572.3653
MEM 185.742188 1606948572.4671
MEM 179.730469 1606948572.5680
MEM 168.511719 1606948572.6799
MEM 169.089844 1606948572.7801
MEM 169.195312 1606948572.8805
MEM 169.195312 1606948572.9807
MEM 170.941406 1606948573.0810
MEM 175.300781 1606948573.1813
MEM 181.582031 1606948573.2825
MEM 187.023438 1606948573.3834
MEM 183.906250 1606948573.4845
MEM 180.527344 1606948573.5857
MEM 185.464844 1606948573.6864
MEM 181.207031 1606948573.7873
MEM 186.156250 1606948573.8885
MEM 185.679688 1606948573.9895
MEM 186.320312 1606948574.0905
MEM 181.582031 1606948574.1914
MEM 187.027344 1606948574.2925
MEM 174.265625 1606948574.3937
MEM 187.894531 1606948574.5050
MEM 175.472656 1606948574.6060
MEM 187.179688 1606948574.7072
MEM 178.875000 1606948574.8080
MEM 190.515625 1606948574.9089
MEM 179.816406 1606948575.0100
MEM 189.148438 1606948575.1111
MEM 181.828125 1606948575.2124
MEM 189.332031 1606948575.3134
MEM 179.812500 1606948575.4143
MEM 187.199219 1606948575.5155
MEM 177.851562 1606948575.6164
MEM 188.457031 1606948575.7175
MEM 178.339844 1606948575.8185
MEM 187.523438 1606948575.9195
MEM 181.250000 1606948576.0206
MEM 189.785156 1606948576.1216
MEM 182.171875 1606948576.2329
MEM 188.699219 1606948576.3339
MEM 180.937500 1606948576.4349
MEM 187.792969 1606948576.5360
MEM 186.539062 1606948576.6372
MEM 188.652344 1606948576.7382
MEM 187.785156 1606948576.8391
MEM 186.828125 1606948576.9401
MEM 182.554688 1606948577.0411
MEM 187.515625 1606948577.1419
MEM 188.828125 1606948577.2430
MEM 186.812500 1606948577.3440
MEM 188.835938 1606948577.4450
MEM 186.820312 1606948577.5461
MEM 188.125000 1606948577.6472
MEM 186.578125 1606948577.7480
MEM 188.941406 1606948577.8490
MEM 186.929688 1606948577.9501
MEM 190.019531 1606948578.0511
MEM 175.792969 1606948578.1521
MEM 188.464844 1606948578.2531
MEM 180.535156 1606948578.3541
MEM 188.582031 1606948578.4550
MEM 187.332031 1606948578.5560
MEM 188.175781 1606948578.6573
MEM 184.281250 1606948578.7582
MEM 188.054688 1606948578.8593
MEM 189.703125 1606948578.9603
MEM 187.746094 1606948579.0613
MEM 189.808594 1606948579.1623
MEM 187.800781 1606948579.2632
MEM 189.859375 1606948579.3645
MEM 187.800781 1606948579.4655
MEM 189.894531 1606948579.5667
MEM 187.871094 1606948579.6679
MEM 188.890625 1606948579.7690
MEM 187.250000 1606948579.8702
MEM 188.460938 1606948579.9711
MEM 187.617188 1606948580.0720
MEM 188.585938 1606948580.1730
MEM 185.207031 1606948580.2741
MEM 188.117188 1606948580.3749
MEM 189.289062 1606948580.4760
MEM 187.507812 1606948580.5769
MEM 190.796875 1606948580.6780
MEM 188.781250 1606948580.7790
MEM 188.898438 1606948580.8800
MEM 187.882812 1606948580.9813
MEM 191.062500 1606948581.0822
MEM 189.050781 1606948581.1832
MEM 192.093750 1606948581.2846
MEM 184.507812 1606948581.3855
MEM 189.675781 1606948581.4865
MEM 190.929688 1606948581.5878
MEM 189.949219 1606948581.6889
MEM 190.968750 1606948581.7899
MEM 190.050781 1606948581.8909
MEM 186.027344 1606948581.9919
MEM 188.894531 1606948582.0930
MEM 190.339844 1606948582.1940
MEM 188.441406 1606948582.2949
MEM 190.558594 1606948582.3959
MEM 188.574219 1606948582.4969
MEM 190.812500 1606948582.6081
MEM 188.843750 1606948582.7091
MEM 194.011719 1606948582.8101
MEM 190.085938 1606948582.9112
MEM 190.992188 1606948583.0121
MEM 192.066406 1606948583.1130
MEM 190.023438 1606948583.2141
MEM 192.070312 1606948583.3151
MEM 190.015625 1606948583.4160
MEM 192.062500 1606948583.5171
MEM 190.031250 1606948583.6180
MEM 191.011719 1606948583.7190
MEM 190.050781 1606948583.8200
MEM 193.039062 1606948583.9209
MEM 190.050781 1606948584.0220
MEM 191.011719 1606948584.1230
MEM 191.054688 1606948584.2239
MEM 191.003906 1606948584.3249
MEM 192.113281 1606948584.4259
MEM 190.023438 1606948584.5268
MEM 192.105469 1606948584.6280
MEM 190.050781 1606948584.7290
MEM 192.093750 1606948584.8299
MEM 190.050781 1606948584.9309
MEM 192.039062 1606948585.0320
MEM 190.031250 1606948585.1329
MEM 192.046875 1606948585.2337
MEM 179.339844 1606948585.3348
MEM 190.390625 1606948585.4359
MEM 190.386719 1606948585.5371
MEM 189.636719 1606948585.6381
MEM 190.656250 1606948585.7391
MEM 190.753906 1606948585.8402
MEM 192.625000 1606948585.9413
MEM 191.902344 1606948586.0422
MEM 192.921875 1606948586.1449
MEM 191.531250 1606948586.2452
MEM 193.539062 1606948586.3455
MEM 179.378906 1606948586.4458
MEM 181.671875 1606948586.5461
MEM 186.140625 1606948586.6548
MEM 194.113281 1606948586.7559
MEM 192.960938 1606948586.8571
MEM 195.257812 1606948586.9582
MEM 193.316406 1606948587.0592
MEM 194.308594 1606948587.1603
MEM 194.363281 1606948587.2615
MEM 194.339844 1606948587.3625
MEM 195.019531 1606948587.4635
MEM 194.980469 1606948587.5648
MEM 196.804688 1606948587.6659
MEM 197.230469 1606948587.7669
MEM 191.550781 1606948587.8678
MEM 193.554688 1606948587.9690
MEM 196.523438 1606948588.0699
MEM 195.585938 1606948588.1709
MEM 196.707031 1606948588.2718
MEM 194.898438 1606948588.3728
MEM 196.148438 1606948588.4739
MEM 195.453125 1606948588.5767
MEM 195.460938 1606948588.6770
MEM 195.207031 1606948588.7773
MEM 195.292969 1606948588.8776
MEM 195.328125 1606948588.9779
MEM 197.445312 1606948589.0860
MEM 195.343750 1606948589.1869
MEM 192.765625 1606948589.2880
MEM 194.320312 1606948589.3889
MEM 198.191406 1606948589.4899
MEM 196.226562 1606948589.5910
MEM 198.398438 1606948589.6919
MEM 196.515625 1606948589.7931
MEM 198.574219 1606948589.8940
MEM 197.515625 1606948589.9951
MEM 199.457031 1606948590.0965
MEM 197.410156 1606948590.1973
MEM 199.238281 1606948590.2981
MEM 187.050781 1606948590.3991
MEM 196.476562 1606948590.5002
MEM 196.484375 1606948590.6012
MEM 198.859375 1606948590.7021
MEM 196.937500 1606948590.8032
MEM 196.914062 1606948590.9041
MEM 197.457031 1606948591.0091
MEM 197.156250 1606948591.1130
MEM 197.214844 1606948591.2137
MEM 197.312500 1606948591.3298
MEM 197.375000 1606948591.4453
MEM 200.410156 1606948591.5454
MEM 199.468750 1606948591.6650
MEM 197.488281 1606948591.7661
MEM 199.621094 1606948591.8670
MEM 198.546875 1606948591.9681
MEM 195.359375 1606948592.0691
MEM 196.574219 1606948592.1703
MEM 199.027344 1606948592.2714
MEM 198.128906 1606948592.3724
MEM 200.867188 1606948592.4735
MEM 198.828125 1606948592.5746
MEM 199.824219 1606948592.6755
MEM 197.804688 1606948592.7765
MEM 199.843750 1606948592.8776
MEM 197.839844 1606948592.9786
MEM 200.820312 1606948593.0796
MEM 198.949219 1606948593.1806
MEM 198.968750 1606948593.2816
MEM 198.000000 1606948593.3968
MEM 198.105469 1606948593.5178
MEM 200.203125 1606948593.6180
MEM 198.121094 1606948593.7332
MEM 200.203125 1606948593.8342
MEM 198.136719 1606948593.9353
MEM 200.253906 1606948594.0364
MEM 198.230469 1606948594.1373
MEM 200.472656 1606948594.2384
MEM 187.496094 1606948594.3394
MEM 196.660156 1606948594.4402
MEM 198.921875 1606948594.5412
MEM 202.351562 1606948594.6424
MEM 198.992188 1606948594.7433
MEM 200.964844 1606948594.8442
MEM 199.972656 1606948594.9453
MEM 200.964844 1606948595.0463
MEM 200.000000 1606948595.1473
MEM 203.125000 1606948595.2486
MEM 200.437500 1606948595.3495
MEM 198.691406 1606948595.4506
MEM 198.945312 1606948595.5544
MEM 199.031250 1606948595.6547
MEM 199.035156 1606948595.7550
MEM 201.140625 1606948595.8726
MEM 200.527344 1606948595.9736
MEM 202.613281 1606948596.0848
MEM 200.539062 1606948596.1857
MEM 202.632812 1606948596.2869
MEM 200.609375 1606948596.3879
MEM 202.699219 1606948596.4888
MEM 200.617188 1606948596.5897
MEM 201.613281 1606948596.6907
MEM 201.628906 1606948596.7917
MEM 202.449219 1606948596.8928
MEM 200.457031 1606948596.9937
MEM 198.105469 1606948597.0948
MEM 198.636719 1606948597.1960
MEM 200.250000 1606948597.2971
MEM 199.937500 1606948597.3981
MEM 203.250000 1606948597.4991
MEM 200.281250 1606948597.6001
MEM 201.273438 1606948597.7011
MEM 200.304688 1606948597.8040
MEM 200.359375 1606948597.9042
MEM 200.304688 1606948598.0045
MEM 200.320312 1606948598.1048
MEM 200.304688 1606948598.2051
MEM 200.304688 1606948598.3108
MEM 200.394531 1606948598.4207
MEM 200.457031 1606948598.5365
MEM 202.593750 1606948598.6543
MEM 189.011719 1606948598.7554
MEM 200.464844 1606948598.8565
MEM 201.109375 1606948598.9575
MEM 201.140625 1606948599.0585
MEM 201.773438 1606948599.1594
MEM 201.484375 1606948599.2604
MEM 202.585938 1606948599.3614
MEM 201.523438 1606948599.4624
MEM 204.121094 1606948599.5634
MEM 201.652344 1606948599.6644
MEM 202.757812 1606948599.7652
MEM 200.640625 1606948599.8662
MEM 202.738281 1606948599.9674
MEM 200.636719 1606948600.0684
MEM 201.113281 1606948600.1694
MEM 197.468750 1606948600.2703
MEM 200.417969 1606948600.3715
MEM 198.554688 1606948600.4845
MEM 198.753906 1606948600.5847
MEM 198.460938 1606948600.6850
MEM 198.878906 1606948600.7853
MEM 198.507812 1606948600.8856
MEM 198.523438 1606948600.9859
MEM 198.507812 1606948601.0915
MEM 198.597656 1606948601.2019
MEM 198.605469 1606948601.3022
MEM 201.660156 1606948601.4025
MEM 199.570312 1606948601.5159
MEM 201.875000 1606948601.6168
MEM 199.882812 1606948601.7179
MEM 200.867188 1606948601.8189
MEM 194.292969 1606948601.9199
MEM 199.902344 1606948602.0210
MEM 202.039062 1606948602.1219
MEM 201.203125 1606948602.2229
MEM 202.683594 1606948602.3239
MEM 202.855469 1606948602.4259
MEM 203.898438 1606948602.5270
MEM 201.859375 1606948602.6280
MEM 203.949219 1606948602.7291
MEM 202.851562 1606948602.8300
MEM 203.886719 1606948602.9310
MEM 201.863281 1606948603.0320
MEM 198.750000 1606948603.1331
MEM 196.949219 1606948603.2349
MEM 197.117188 1606948603.3352
MEM 196.734375 1606948603.4355
MEM 196.746094 1606948603.5358
MEM 196.750000 1606948603.6360
MEM 196.738281 1606948603.7464
MEM 196.757812 1606948603.8521
MEM 196.851562 1606948603.9524
MEM 196.753906 1606948604.0525
MEM 196.738281 1606948604.1527
MEM 196.753906 1606948604.2530
MEM 197.082031 1606948604.3533
MEM 196.765625 1606948604.4534
MEM 197.933594 1606948604.5537
MEM 202.093750 1606948604.6577
MEM 202.324219 1606948604.7588
MEM 203.777344 1606948604.8599
MEM 201.746094 1606948604.9609
MEM 203.847656 1606948605.0619
MEM 201.886719 1606948605.1628
MEM 203.933594 1606948605.2638
MEM 201.910156 1606948605.3647
MEM 205.152344 1606948605.4657
MEM 203.871094 1606948605.5765
MEM 204.343750 1606948605.6774
MEM 198.226562 1606948605.7785
MEM 200.621094 1606948605.8795
MEM 204.683594 1606948605.9805
MEM 204.164062 1606948606.0815
MEM 205.324219 1606948606.1824
MEM 203.281250 1606948606.2834
MEM 205.394531 1606948606.3845
MEM 203.394531 1606948606.4964
MEM 203.574219 1606948606.5967
MEM 203.394531 1606948606.7123
MEM 203.410156 1606948606.8126
MEM 203.457031 1606948606.9129
MEM 203.761719 1606948607.0132
MEM 203.429688 1606948607.1287
MEM 203.410156 1606948607.2437
MEM 203.417969 1606948607.3445
MEM 203.437500 1606948607.4448
MEM 203.742188 1606948607.5451
MEM 203.410156 1606948607.6453
MEM 203.660156 1606948607.7456
MEM 203.480469 1606948607.8610
MEM 203.773438 1606948607.9839
MEM 203.421875 1606948608.0994
MEM 203.457031 1606948608.1997
MEM 203.773438 1606948608.3153
MEM 203.410156 1606948608.4156
MEM 203.546875 1606948608.5156
MEM 203.843750 1606948608.6159
MEM 203.492188 1606948608.7266
MEM 203.472656 1606948608.8314
MEM 203.832031 1606948608.9317
MEM 203.507812 1606948609.0319
MEM 203.800781 1606948609.1322
MEM 203.875000 1606948609.2325
MEM 203.484375 1606948609.3415
MEM 203.671875 1606948609.4488
MEM 203.472656 1606948609.5490
MEM 203.484375 1606948609.6491
MEM 203.484375 1606948609.7494
MEM 203.488281 1606948609.8508
MEM 203.480469 1606948609.9571
MEM 203.890625 1606948610.0654
MEM 203.523438 1606948610.1657
MEM 203.488281 1606948610.2660
MEM 203.488281 1606948610.3663
MEM 203.855469 1606948610.4738
MEM 203.523438 1606948610.5883
MEM 203.839844 1606948610.6885
MEM 203.519531 1606948610.7888
MEM 203.796875 1606948610.8891
MEM 203.527344 1606948611.0099
MEM 203.488281 1606948611.1213
MEM 203.500000 1606948611.2368
MEM 203.597656 1606948611.3371
MEM 203.617188 1606948611.4375
MEM 204.617188 1606948611.5530
MEM 202.523438 1606948611.6617
MEM 205.472656 1606948611.7690
MEM 202.527344 1606948611.8866
MEM 205.156250 1606948611.9877
MEM 206.175781 1606948612.0888
MEM 205.207031 1606948612.1898
MEM 195.109375 1606948612.2909
MEM 203.312500 1606948612.3919
MEM 203.542969 1606948612.4929
MEM 207.515625 1606948612.5939
MEM 189.441406 1606948612.6970
MEM 189.316406 1606948612.7972
MEM 189.328125 1606948612.8973
MEM 189.328125 1606948612.9976
MEM 189.503906 1606948613.0979
MEM 189.328125 1606948613.1981
MEM 189.421875 1606948613.3062
MEM 191.554688 1606948613.4144
MEM 196.054688 1606948613.5147
MEM 205.066406 1606948613.6150
MEM 203.968750 1606948613.7280
MEM 206.429688 1606948613.8291
MEM 204.472656 1606948613.9302
MEM 206.617188 1606948614.0312
MEM 199.121094 1606948614.1322
MEM 203.542969 1606948614.2331
MEM 204.113281 1606948614.3344
MEM 205.402344 1606948614.4353
MEM 205.566406 1606948614.5364
MEM 207.574219 1606948614.6374
MEM 204.531250 1606948614.7383
MEM 207.164062 1606948614.8394
MEM 206.554688 1606948614.9404
MEM 206.550781 1606948615.0414
MEM 207.511719 1606948615.1423
MEM 205.570312 1606948615.2432
MEM 199.941406 1606948615.3442
MEM 199.035156 1606948615.4506
MEM 199.097656 1606948615.5508
MEM 199.269531 1606948615.6511
MEM 199.210938 1606948615.7666
MEM 199.054688 1606948615.8669
MEM 199.070312 1606948615.9672
MEM 199.066406 1606948616.0675
MEM 199.355469 1606948616.1748
MEM 199.039062 1606948616.2832
MEM 199.039062 1606948616.3834
MEM 199.050781 1606948616.4849
MEM 199.050781 1606948616.5993
MEM 199.214844 1606948616.6996
MEM 199.121094 1606948616.8094
MEM 199.039062 1606948616.9157
MEM 199.000000 1606948617.0160
MEM 199.042969 1606948617.1174
MEM 199.078125 1606948617.2318
MEM 199.000000 1606948617.3542
MEM 199.039062 1606948617.4580
MEM 198.992188 1606948617.5704
MEM 198.996094 1606948617.6707
MEM 199.437500 1606948617.7710
MEM 198.996094 1606948617.8712
MEM 199.031250 1606948617.9715
MEM 199.378906 1606948618.0864
MEM 198.984375 1606948618.1875
MEM 198.984375 1606948618.2876
MEM 199.085938 1606948618.3879
MEM 199.003906 1606948618.4882
MEM 199.335938 1606948618.5885
MEM 199.410156 1606948618.6888
MEM 199.039062 1606948618.7897
MEM 199.347656 1606948618.9051
MEM 198.996094 1606948619.0053
MEM 198.988281 1606948619.1068
MEM 199.003906 1606948619.2217
MEM 198.988281 1606948619.3227
MEM 199.000000 1606948619.4371
MEM 199.441406 1606948619.5374
MEM 199.027344 1606948619.6376
MEM 199.140625 1606948619.7379
MEM 199.003906 1606948619.8382
MEM 199.113281 1606948619.9385
MEM 199.015625 1606948620.0420
MEM 199.000000 1606948620.1609
MEM 199.304688 1606948620.2765
MEM 199.382812 1606948620.3919
MEM 199.390625 1606948620.4922
MEM 199.000000 1606948620.6078
MEM 198.996094 1606948620.7080
MEM 198.988281 1606948620.8083
MEM 199.363281 1606948620.9086
MEM 199.117188 1606948621.0089
MEM 199.000000 1606948621.1103
MEM 199.085938 1606948621.2247
MEM 199.425781 1606948621.3467
MEM 199.160156 1606948621.4627
MEM 199.000000 1606948621.5629
MEM 198.988281 1606948621.6632
MEM 199.000000 1606948621.7635
MEM 199.015625 1606948621.8638
MEM 199.054688 1606948621.9640
MEM 199.000000 1606948622.0807
MEM 199.109375 1606948622.1951
MEM 199.003906 1606948622.2953
MEM 199.003906 1606948622.4108
MEM 198.988281 1606948622.5111
MEM 199.000000 1606948622.6259
MEM 199.460938 1606948622.7271
MEM 198.988281 1606948622.8274
MEM 199.000000 1606948622.9277
MEM 199.093750 1606948623.0280
MEM 199.078125 1606948623.1294
MEM 199.046875 1606948623.2307
MEM 198.988281 1606948623.3448
MEM 198.996094 1606948623.4666
MEM 199.132812 1606948623.5669
MEM 199.007812 1606948623.6672
MEM 199.011719 1606948623.7675
MEM 199.402344 1606948623.8677
MEM 199.019531 1606948623.9680
MEM 198.988281 1606948624.0835
MEM 199.000000 1606948624.1838
MEM 199.007812 1606948624.3030
MEM 198.996094 1606948624.4149
MEM 199.003906 1606948624.5152
MEM 199.273438 1606948624.6163
MEM 199.027344 1606948624.7310
MEM 199.359375 1606948624.8313
MEM 199.015625 1606948624.9316
MEM 199.035156 1606948625.0319
MEM 199.089844 1606948625.1469
MEM 198.992188 1606948625.2616
MEM 199.417969 1606948625.3705
MEM 199.039062 1606948625.4708
MEM 199.050781 1606948625.5710
MEM 199.390625 1606948625.6713
MEM 198.996094 1606948625.7716
MEM 199.324219 1606948625.8719
MEM 198.996094 1606948625.9721
MEM 198.996094 1606948626.0877
MEM 199.007812 1606948626.2033
MEM 199.011719 1606948626.3036
MEM 199.027344 1606948626.4039
MEM 199.023438 1606948626.5042
MEM 199.062500 1606948626.6044
MEM 199.035156 1606948626.7045
MEM 199.042969 1606948626.8047
MEM 199.097656 1606948626.9050
MEM 199.144531 1606948627.0053
MEM 199.191406 1606948627.1055
MEM 199.386719 1606948627.2058
MEM 199.382812 1606948627.3214
MEM 199.058594 1606948627.4217
MEM 199.031250 1606948627.5220
MEM 199.464844 1606948627.6223
MEM 199.023438 1606948627.7226
MEM 199.023438 1606948627.8231
MEM 199.355469 1606948627.9385
MEM 199.343750 1606948628.0388
MEM 199.054688 1606948628.1404
MEM 199.039062 1606948628.2548
MEM 199.472656 1606948628.3551
MEM 199.277344 1606948628.4651
MEM 199.429688 1606948628.5761
MEM 199.023438 1606948628.6871
MEM 199.265625 1606948628.7971
MEM 199.046875 1606948628.9072
MEM 199.042969 1606948629.0172
MEM 199.171875 1606948629.1272
MEM 199.238281 1606948629.2392
MEM 199.039062 1606948629.3512
MEM 199.066406 1606948629.4632
MEM 199.046875 1606948629.5752
MEM 199.082031 1606948629.6791
MEM 199.082031 1606948629.7794
MEM 199.117188 1606948629.8797
MEM 199.050781 1606948629.9799
MEM 199.039062 1606948630.0802
MEM 199.164062 1606948630.1805
MEM 199.253906 1606948630.2808
MEM 199.039062 1606948630.3901
MEM 199.539062 1606948630.4969
MEM 199.042969 1606948630.5971
MEM 199.042969 1606948630.6974
MEM 199.062500 1606948630.8541
MEM 199.058594 1606948630.9604
MEM 199.515625 1606948631.0725
MEM 199.195312 1606948631.1935
MEM 199.066406 1606948631.3295
MEM 199.386719 1606948631.4375
MEM 199.203125 1606948631.5485
MEM 199.062500 1606948631.6538
MEM 199.078125 1606948631.7606
MEM 199.054688 1606948631.8829
MEM 199.058594 1606948631.9832
MEM 199.070312 1606948632.0834
MEM 199.058594 1606948632.1837
MEM 199.066406 1606948632.2840
MEM 199.125000 1606948632.3843
MEM 199.472656 1606948632.4845
MEM 199.414062 1606948632.5848
MEM 199.078125 1606948632.7004
MEM 199.132812 1606948632.8006
MEM 199.316406 1606948632.9009
MEM 199.062500 1606948633.0012
MEM 199.449219 1606948633.1015
MEM 199.074219 1606948633.2018
MEM 199.117188 1606948633.3032
MEM 199.460938 1606948633.4229
MEM 199.253906 1606948633.5230
MEM 199.273438 1606948633.6334
MEM 199.261719 1606948633.7337
MEM 199.277344 1606948633.8340
MEM 199.292969 1606948633.9342
MEM 199.355469 1606948634.0345
MEM 199.261719 1606948634.1353
MEM 199.261719 1606948634.2507
MEM 199.277344 1606948634.3521
MEM 199.261719 1606948634.4666
MEM 199.277344 1606948634.5668
MEM 199.699219 1606948634.6678
MEM 199.695312 1606948634.7893
MEM 199.308594 1606948634.8895
MEM 199.613281 1606948634.9898
MEM 199.261719 1606948635.0901
MEM 199.261719 1606948635.1904
MEM 199.691406 1606948635.2907
MEM 199.269531 1606948635.3910
MEM 199.273438 1606948635.4911
MEM 199.277344 1606948635.5912
MEM 199.269531 1606948635.6914
MEM 199.468750 1606948635.7917
MEM 199.296875 1606948635.8920
MEM 199.679688 1606948635.9923
MEM 199.265625 1606948636.0925
MEM 199.656250 1606948636.2019
MEM 199.546875 1606948636.3089
MEM 199.265625 1606948636.4244
MEM 199.300781 1606948636.5247
MEM 199.265625 1606948636.6286
MEM 199.281250 1606948636.7405
MEM 199.277344 1606948636.8408
MEM 199.277344 1606948636.9411
MEM 199.281250 1606948637.0413
MEM 199.304688 1606948637.1562
MEM 199.375000 1606948637.2574
MEM 199.289062 1606948637.3589
MEM 199.605469 1606948637.4733
MEM 199.289062 1606948637.5736
MEM 199.632812 1606948637.6956
MEM 199.535156 1606948637.8107
MEM 199.289062 1606948637.9113
MEM 199.585938 1606948638.0115
MEM 199.273438 1606948638.1118
MEM 199.636719 1606948638.2121
MEM 199.515625 1606948638.3124
MEM 199.308594 1606948638.4223
MEM 201.023438 1606948638.5311
MEM 206.101562 1606948638.6445
MEM 206.480469 1606948638.7448
MEM 207.671875 1606948638.8451
MEM 205.699219 1606948638.9454
MEM 208.101562 1606948639.0456
MEM 199.351562 1606948639.1542
MEM 205.066406 1606948639.2553
MEM 207.898438 1606948639.3567
MEM 207.511719 1606948639.4600
MEM 207.757812 1606948639.5793
MEM 206.996094 1606948639.6802
MEM 206.964844 1606948639.7811
MEM 208.847656 1606948639.8820
MEM 207.812500 1606948639.9829
MEM 206.777344 1606948640.0839
MEM 205.980469 1606948640.1850
MEM 199.609375 1606948640.2860
MEM 198.605469 1606948640.3999
MEM 198.554688 1606948640.5002
MEM 198.542969 1606948640.6005
MEM 198.542969 1606948640.7008
MEM 198.644531 1606948640.8011
MEM 198.902344 1606948640.9014
MEM 199.050781 1606948641.0023
